Vintage Index,QSB,Contribution Profit,New Accounts,CP per Account
10,10,339453.98296795035,32106.0,10.572914189495744
10,11,353735.35206659185,32106.0,11.017733509829684
11,0,-220424.0,40335.0,-5.464832031734226
11,1,227942.0,40335.0,5.651221023924631
11,2,154043.0,40335.0,3.819090120242965
11,3,202689.0494057469,40335.0,5.025140681932488
11,4,252914.36669094893,40335.0,6.270345027667012
11,5,333979.6382709402,40335.0,8.280144744538
11,6,378564.41198569495,40335.0,9.38550668118743
11,7,418398.55239110434,40335.0,10.373089187829537
11,8,435039.5097018368,40335.0,10.785657857985292
11,9,435325.34831987193,40335.0,10.792744473035128
11,10,422700.7048623459,40335.0,10.479749717673135
12,0,28684.0,28216.0,1.0165863339948966
12,1,-4723.0,28216.0,-0.16738729798695776
12,2,-12673.08443285259,28216.0,-0.4491453229675571
12,3,33036.81988062728,28216.0,1.170854121088293
12,4,57348.08063603599,28216.0,2.03246670811015
12,5,101820.00944298704,28216.0,3.60859120509594
12,6,125641.25333227524,28216.0,4.452837160911371
12,7,149666.2602783977,28216.0,5.304304659710721
12,8,161318.62522065066,28216.0,5.717274780998393
12,9,163166.74830898325,28216.0,5.782773898106863
13,0,-47238.0,33527.0,-1.4089539773913562
13,1,47111.51444200909,33527.0,1.405181329734515
13,2,115206.13822876477,33527.0,3.436219710345834
13,3,189587.0833961929,33527.0,5.654758355838366
13,4,233170.82790493447,33527.0,6.954717925997985
13,5,301734.4052527905,33527.0,8.999743646994675
13,6,340671.77629940916,33527.0,10.161117198061538
13,7,372246.403378099,33527.0,11.10288434330835
13,8,386008.9120541462,33527.0,11.513374654879534
14,0,-62883.143473022545,35137.13542325839,-1.7896491195294817
14,1,11900.197701339383,35137.13542325839,0.33867865316824497
14,2,79273.6414159339,35137.13542325839,2.256121350275474
14,3,154035.3240381602,35137.13542325839,4.3838327223510465
14,4,196958.875099586,35137.13542325839,5.60543347450039
14,5,267772.7167212257,35137.13542325839,7.6207896146246
14,6,306627.3238651731,35137.13542325839,8.726588555713812
14,7,341050.17255090736,35137.13542325839,9.706260013591073
15,0,-65903.10877954421,36824.59766016642,-1.7896491195294808
15,1,12471.705139007583,36824.59766016642,0.33867865316824264
15,2,83080.76099640569,36824.59766016642,2.256121350275473
15,3,161432.87621004926,36824.59766016642,4.383832722351044
15,4,206417.83240930547,36824.59766016642,5.605433474500386
15,5,280632.51141132537,36824.59766016642,7.620789614624593
15,6,321353.1125099739,36824.59766016642,8.72658855571381
16,0,-69068.10803234925,38593.1003338286,-1.7896491195294804
16,1,13070.659242647991,38593.1003338286,0.3386786531682443
16,2,87070.71763647436,38593.1003338286,2.2561213502754773
16,3,169185.696100415,38593.1003338286,4.383832722351048
16,4,216331.05649599517,38593.1003338286,5.605433474500394
16,5,294109.8982202063,38593.1003338286,7.620789614624603
17,0,-72385.1064921078,40446.5354142373,-1.7896491195294821
17,1,13698.378139415647,40446.5354142373,0.3386786531682458
17,2,91252.29209273389,40446.5354142373,2.256121350275475
17,3,177310.84545466397,40446.5354142373,4.383832722351047
17,4,226720.36353853127,40446.5354142373,5.60543347450039
18,0,-75861.40392639274,42388.981783388685,-1.7896491195294804
18,1,14356.243259571334,42388.981783388685,0.3386786531682446
18,2,95634.68681794137,42388.981783388685,2.2561213502754747
18,3,185826.20540916183,42388.981783388685,4.383832722351049
19,0,-79504.65067438682,44424.71421173863,-1.7896491195294801
19,1,15045.70237661592,44424.71421173863,0.33867865316824697
19,2,100227.54621298992,44424.71421173863,2.256121350275477
20,0,-83322.86448309675,46558.21276575333,-1.7896491195294826
20,1,15768.272793425891,46558.21276575333,0.3386786531682442
21,0,-87324.44815212737,48794.1726672578,-1.7896491195294806
