Vintage Index,QSB,Contribution Profit,New Accounts,CP per Account
10,10,516987.9207073066,32106.0,16.102532881931932
10,11,303561.22188574437,32106.0,9.454968600440552
11,0,-220424.0,40335.0,-5.464832031734226
11,1,227942.0,40335.0,5.651221023924631
11,2,154043.0,40335.0,3.819090120242965
11,3,167425.60044521192,40335.0,4.150876421103556
11,4,145756.0732643176,40335.0,3.613637616569173
11,5,549176.6583787566,40335.0,13.615387588415931
11,6,326490.6957237569,40335.0,8.094476155293341
11,7,367210.7425196928,40335.0,9.104022375596697
11,8,321269.9659538627,40335.0,7.96504192274359
11,9,666080.6329849066,40335.0,16.513713474275605
11,10,366658.62200424494,40335.0,9.090334002832401
12,0,28684.0,28216.0,1.0165863339948966
12,1,-4723.0,28216.0,-0.16738729798695776
12,2,16432.747574417906,28216.0,0.5823911105194892
12,3,18701.95381684695,28216.0,0.662813787101182
12,4,225311.61083448055,28216.0,7.985242799634269
12,5,125709.80551723797,28216.0,4.4552667109880195
12,6,147142.91628805548,28216.0,5.214875116531595
12,7,126311.42569655663,28216.0,4.476588662338979
12,8,351873.4313030535,28216.0,12.470705674193844
12,9,183228.59923432753,28216.0,6.4937836417042645
13,0,-47238.0,33527.0,-1.4089539773913562
13,1,6830.81116943441,33527.0,0.20374060218434126
13,2,26729.591225656626,33527.0,0.7972556812615691
13,3,302238.4687336437,33527.0,9.014778200663457
13,4,176142.1616962568,33527.0,5.253740617897718
13,5,239419.54025624777,33527.0,7.141096437386219
13,6,220011.3121637947,33527.0,6.562212907918832
13,7,539219.8167758193,33527.0,16.083151393677312
13,8,316748.1348072781,33527.0,9.447553756890807
14,0,-72701.63302595846,35137.13542325839,-2.0690825290736403
14,1,-56005.754928956194,35137.13542325839,-1.5939192041216939
14,2,202152.1151593635,35137.13542325839,5.753232661805224
14,3,125652.6488684898,35137.13542325839,3.576064108667103
14,4,160810.15409605566,35137.13542325839,4.576643831631485
14,5,165924.81887162727,35137.13542325839,4.722206772775118
14,6,507256.43038379203,35137.13542325839,14.436476516182443
14,7,293055.04469938367,35137.13542325839,8.34032260084017
15,0,-121171.89104156282,36824.59766016642,-3.290515001950335
15,1,113015.15592521214,36824.59766016642,3.0690126466055565
15,2,61668.472182072015,36824.59766016642,1.674654337059587
15,3,130207.27837143872,36824.59766016642,3.53587782745242
15,4,106481.79502127091,36824.59766016642,2.891594254577653
15,5,472289.5070327939,36824.59766016642,12.825381322323983
15,6,273096.2663507567,36824.59766016642,7.416137139392781
16,0,5893.237308330106,38593.1003338286,0.1527018367882825
16,1,-5234.674181398002,38593.1003338286,-0.13563756568190435
16,2,62013.26851935514,38593.1003338286,1.6068485812993287
16,3,76779.97989933456,38593.1003338286,1.9894742644460057
16,4,397819.8506450702,38593.1003338286,10.308056289957173
16,5,247408.49504180328,38593.1003338286,6.410692401018078
17,0,-78939.53487329843,40446.5354142373,-1.9517007838825047
17,1,-9245.736363658178,40446.5354142373,-0.22859155349072618
17,2,6001.509550399001,40446.5354142373,0.1483813011160024
17,3,345064.9388826245,40446.5354142373,8.531384341046936
17,4,186482.1956579051,40446.5354142373,4.610585152672009
18,0,-87706.30163323037,42388.981783388685,-2.069082529073641
18,1,-67564.61210770781,42388.981783388685,-1.5939192041216925
18,2,243873.67449685856,42388.981783388685,5.753232661805227
18,3,151585.71635851986,42388.981783388685,3.5760641086671017
19,0,-146180.18857108228,44424.71421173863,-3.2905150019503364
19,1,136340.00973766352,44424.71421173863,3.069012646605558
19,2,74396.0403273207,44424.71421173863,1.6746543370595854
20,0,7109.5246069102295,46558.21276575333,0.15270183678828322
20,1,-6315.042642046846,46558.21276575333,-0.13563756568190222
21,0,-95231.62504358529,48794.1726672578,-1.9517007838825038
