Merchant,Vintage Index,FICO Bucket,New Accounts,LTV per Account,CAC per Account,LTV/CAC,extrapolated_beyond_qsb
Merchant 1,3,Very Good (740-799),11175.0,-0.41729986368688765,98.15838926174497,-0.004251290865971055,0
Merchant 1,4,Exceptional (800-850),5499.0,-106.81464649666728,114.12074922713221,-0.9359791906384725,0
Merchant 1,4,Fair (580-669),4139.0,227.08197684284002,69.0964000966417,3.2864516317092027,0
Merchant 1,4,Good (670-739),6467.0,108.68275477127821,83.06633678676357,1.3083850687947582,0
Merchant 1,4,Poor (300-579),1796.0,196.45684432003662,49.97216035634744,3.9313258205992847,0
Merchant 1,4,Very Good (740-799),7442.0,4.329959467860145,98.75302338081161,0.04384634839141022,0
Merchant 1,5,Exceptional (800-850),6494.0,-113.56467421260838,117.41761626116416,-0.9671859966907697,0
Merchant 1,5,Fair (580-669),4729.0,256.49851458201687,70.24952421230704,3.65124913596327,0
Merchant 1,5,Good (670-739),7539.0,119.00618916008298,84.46743599946943,1.4089002199715226,0
Merchant 1,5,Poor (300-579),2119.0,229.25850972089188,51.02878716375649,4.49272895679802,0
Merchant 1,5,Very Good (740-799),8988.0,3.5671747662761466,100.6675567423231,0.0354351976119474,0
Merchant 1,6,Exceptional (800-850),6788.0,-110.77045270160042,115.13847967000589,-0.9620628396264697,0
Merchant 1,6,Fair (580-669),4985.0,255.2417880799619,69.19959879638917,3.688486530550238,0
Merchant 1,6,Good (670-739),7422.0,121.46095727327602,84.6928051738076,1.434135485582422,0
Merchant 1,6,Poor (300-579),2196.0,228.02085796650186,50.75136612021858,4.492900889138072,0
Merchant 1,6,Very Good (740-799),9395.0,2.7359601548405035,99.88185204896222,0.02739196459332104,0
Merchant 1,7,Exceptional (800-850),8672.0,-106.71475632885986,117.43773062730628,-0.9086922555368833,0
Merchant 1,7,Fair (580-669),6265.0,253.80869856773148,69.7366320830008,3.63953192155376,0
Merchant 1,7,Good (670-739),9661.0,124.52158101259191,84.477797329469,1.474015480386515,0
Merchant 1,7,Poor (300-579),2712.0,229.3884087425755,49.756637168141594,4.610207236622682,0
Merchant 1,7,Very Good (740-799),11864.0,2.914106238499214,99.79433580579905,0.029201118630320853,0
Merchant 1,8,Exceptional (800-850),5727.0,-108.82260108273692,114.18369128688667,-0.9530485470934724,0
Merchant 1,8,Fair (580-669),4345.0,229.7859949910657,70.68584579976985,3.250806330336276,0
Merchant 1,8,Good (670-739),6609.0,110.4521652342768,84.93569375094567,1.3004210639422373,0
Merchant 1,8,Poor (300-579),1870.0,216.84266300080228,50.844919786096256,4.264785231505051,0
Merchant 1,8,Very Good (740-799),8218.0,2.0306471563312387,98.53492333901193,0.020608400428188747,0
Merchant 1,9,Exceptional (800-850),7062.0,-103.6064444976743,116.43726989521382,-0.8898048244424964,0
Merchant 1,9,Fair (580-669),5023.0,255.93031836718748,69.71730041807685,3.6709728694662402,0
Merchant 1,9,Good (670-739),7987.0,123.06727299377594,84.76774758983348,1.4518171886465918,0
Merchant 1,9,Poor (300-579),2278.0,228.16279079183116,49.74978050921861,4.586206983356494,0
Merchant 1,9,Very Good (740-799),9830.0,3.8418073601735903,100.8413021363174,0.03809755803212686,0
Merchant 1,10,Exceptional (800-850),7208.0,-105.5403089425539,116.20283018867924,-0.9082421553002407,0
Merchant 1,10,Fair (580-669),5189.0,252.13634685718978,69.76103295432647,3.6142863168649897,0
Merchant 1,10,Good (670-739),8000.0,129.17823419744803,85.17125,1.51668825099371,0
Merchant 1,10,Poor (300-579),2203.0,229.6007095018988,50.04993191103041,4.587433004105597,0
Merchant 1,10,Very Good (740-799),9506.0,3.500085622935848,99.65600673258994,0.035121672417877794,0
Merchant 1,11,Exceptional (800-850),8871.0,-96.82558939475369,117.64062676135723,-0.8230625087638441,1
Merchant 1,11,Fair (580-669),6499.0,244.03645237707656,69.3429758424373,3.5192670838295403,1
Merchant 1,11,Good (670-739),10132.0,123.55144886761224,82.32925384919068,1.5006992422636511,1
Merchant 1,11,Poor (300-579),2809.0,233.20734191768125,49.87540049839801,4.675798882560789,1
Merchant 1,11,Very Good (740-799),12024.0,6.545943913081624,98.73419827012641,0.06629864857131475,1
Merchant 1,12,Exceptional (800-850),6059.0,-76.93063425278135,114.82917973262914,-0.6699571871183646,2
Merchant 1,12,Fair (580-669),4466.0,185.8089610277772,69.34841021047917,2.6793542990218366,2
Merchant 1,12,Good (670-739),7087.0,87.32580112692646,84.40666008183999,1.0345842501321116,2
Merchant 1,12,Poor (300-579),2026.0,180.31581376119965,51.372161895360314,3.5099907636451815,2
Merchant 1,12,Very Good (740-799),8578.0,3.821865984607353,98.89484728374913,0.03864575445110556,2
Merchant 1,13,Exceptional (800-850),7648.0,-67.14107137174598,115.9178870292887,-0.57921234670868,3
Merchant 1,13,Fair (580-669),5465.0,216.5528862015892,69.49496797804208,3.116094481402051,3
Merchant 1,13,Good (670-739),8205.0,107.0846184084465,85.1102985984156,1.2581863789917427,3
Merchant 1,13,Poor (300-579),2303.0,198.68704997764053,50.74250976986539,3.9155936684794295,3
Merchant 1,13,Very Good (740-799),9906.0,18.64888327865534,99.21158893599838,0.18797081549299424,3
Merchant 1,14,Exceptional (800-850),7799.69829277093,-59.582496269555044,115.95321491118338,-0.5138494548442958,4
Merchant 1,14,Fair (580-669),5661.10512963858,192.67728534294687,69.63978263978264,2.7667703436064066,4
Merchant 1,14,Good (670-739),8752.337196588182,99.9298760069544,84.07493821240179,1.1885810222601374,4
Merchant 1,14,Poor (300-579),2446.0142937209844,182.66870967977073,50.53825476955353,3.614464142315781,4
Merchant 1,14,Very Good (740-799),10477.980510539717,18.03637843839569,99.24145842988581,0.1817423758553328,4
Merchant 1,15,Exceptional (800-850),8174.27909367523,-46.791878125216996,115.9532149111834,-0.40354101575413964,5
Merchant 1,15,Fair (580-669),5932.9799142605525,178.5819504057959,69.63978263978264,2.5643668552144305,5
Merchant 1,15,Good (670-739),9172.66851631642,95.51074729738681,84.0749382124018,1.1360192386474823,5
Merchant 1,15,Poor (300-579),2563.4842212455624,173.54741804935912,50.53825476955353,3.433981225523279,5
Merchant 1,15,Very Good (740-799),10981.185914668658,22.92278899524342,99.2414584298858,0.23097996903621076,5
Merchant 1,16,Exceptional (800-850),8566.849151489141,-30.56383516769063,115.95321491118338,-0.26358764775173843,6
Merchant 1,16,Fair (580-669),6217.911495536283,163.69232207465018,69.63978263978264,2.3505576248185873,6
Merchant 1,16,Good (670-739),9613.186263324147,90.8261421483128,84.07493821240179,1.0802998382092792,6
Merchant 1,16,Poor (300-579),2686.595646413082,161.8745204860398,50.53825476955353,3.203009704711057,6
Merchant 1,16,Very Good (740-799),11508.557777065953,29.325765654402517,99.24145842988581,0.29549914036300867,6
Merchant 1,17,Exceptional (800-850),8978.27240094551,-17.806616886374915,115.95321491118338,-0.15356725468986987,7
Merchant 1,17,Fair (580-669),6516.526926611193,146.68775324437217,69.63978263978264,2.1063786773018283,7
Merchant 1,17,Good (670-739),10074.859891533028,84.24525438140405,84.07493821240179,1.0020257662107581,7
Merchant 1,17,Poor (300-579),2815.619502357886,147.90747107568038,50.53825476955354,2.9266438215984127,7
Merchant 1,17,Very Good (740-799),12061.256692789688,32.8638695557769,99.24145842988581,0.33115061059884826,7
Merchant 1,18,Exceptional (800-850),9409.454267274901,-3.779094859983288,115.95321491118337,-0.032591548780065815,8
Merchant 1,18,Fair (580-669),6829.483374881357,131.46722657808198,69.63978263978264,1.8878178764300106,8
Merchant 1,18,Good (670-739),10558.705412925412,79.94094632049088,84.0749382124018,0.9508296767168944,8
Merchant 1,18,Poor (300-579),2950.839733788184,135.19077812943047,50.53825476955353,2.675018730778874,8
Merchant 1,18,Very Good (740-799),12640.498994518832,37.72016506390466,99.24145842988582,0.3800847514806928,8
Merchant 1,19,Exceptional (800-850),9861.343658788282,11.687091852855389,115.95321491118338,0.10079144301266113,9
Merchant 1,19,Fair (580-669),7157.469568231515,114.57442368590806,69.63978263978264,1.645243844004417,9
Merchant 1,19,Good (670-739),11065.78763349693,75.59881246888476,84.07493821240179,0.89918368156152,9
Merchant 1,19,Poor (300-579),3092.5539218673653,120.51805558213904,50.53825476955353,2.384689699549032,9
Merchant 1,19,Very Good (740-799),13247.559429354542,43.292926475243,99.24145842988581,0.43623831370666016,9
Merchant 1,20,Exceptional (800-850),10334.935055153584,31.03422820812186,115.95321491118338,0.2676443963359975,10
Merchant 1,20,Fair (580-669),7501.207310728711,95.65007405296002,69.63978263978264,1.3734975961616323,10
Merchant 1,20,Good (670-739),11597.222496590795,70.76585590556049,84.07493821240179,0.8416997670195362,10
Merchant 1,20,Poor (300-579),3241.0739391052716,101.3707764811025,50.538254769553525,2.0058226573778075,10
Merchant 1,20,Very Good (740-799),13883.773964174967,50.8647125798518,99.24145842988581,0.5125349161992391,10
Merchant 1,21,Exceptional (800-850),10831.27069596182,45.89618860626349,115.9532149111834,0.3958164389095944,11
Merchant 1,21,Fair (580-669),7861.453071107185,75.91219251871992,69.63978263978264,1.0900693488861364,11
Merchant 1,21,Good (670-739),12154.179538770828,64.4862608356566,84.0749382124018,0.7670093158170682,11
Merchant 1,21,Poor (300-579),3396.726635700643,79.68043300182939,50.53825476955353,1.5766360228535707,11
Merchant 1,21,Very Good (740-799),14550.542725717327,55.117993810011015,99.2414584298858,0.5553928235441233,11
Merchant 10,12,Exceptional (800-850),1409.0,-27.610923781798707,114.14478353442158,-0.24189387308682694,2
Merchant 10,12,Fair (580-669),2809.0,102.37274723510873,69.74724101103595,1.4677676959137425,2
Merchant 10,12,Good (670-739),3591.0,45.96939381399104,82.79309384572542,0.5552322262488374,2
Merchant 10,12,Poor (300-579),1454.0,110.06970075891076,49.6423658872077,2.2172533236832397,2
Merchant 10,12,Very Good (740-799),2644.0,7.30067569063127,99.75416036308623,0.07318667877167424,2
Merchant 10,13,Exceptional (800-850),1734.0,-26.676131980961106,114.30219146482122,-0.23338250683646095,3
Merchant 10,13,Fair (580-669),3412.0,77.4214314040197,70.18757327080891,1.103064656549671,3
Merchant 10,13,Good (670-739),4227.0,36.88348494138092,84.68653891648924,0.43552948807781977,3
Merchant 10,13,Poor (300-579),1732.0,91.29930616431078,51.17782909930716,1.7839620744199713,3
Merchant 10,13,Very Good (740-799),3052.0,5.728341175572712,98.38138925294889,0.05822586181258881,3
Merchant 10,14,Exceptional (800-850),2029.7540870092666,44.15096152217938,83.43078575813382,0.529192684942141,4
Merchant 10,14,Fair (580-669),4017.5310770870656,44.15096152217934,83.43078575813384,0.5291926849421404,4
Merchant 10,14,Good (670-739),5048.876058618659,44.15096152217936,83.43078575813382,0.5291926849421408,4
Merchant 10,14,Poor (300-579),2057.5235511331603,44.150961522179365,83.43078575813384,0.5291926849421408,4
Merchant 10,14,Very Good (740-799),3678.485294179059,44.15096152217935,83.43078575813384,0.5291926849421406,4
Merchant 10,15,Exceptional (800-850),2413.30550178804,45.440519966924654,83.43078575813384,0.5446493108509957,5
Merchant 10,15,Fair (580-669),4776.701726574418,45.44051996692466,83.43078575813384,0.5446493108509957,5
Merchant 10,15,Good (670-739),6002.934270753705,45.44051996692465,83.43078575813382,0.5446493108509957,5
Merchant 10,15,Poor (300-579),2446.3224081122157,45.440519966924676,83.43078575813382,0.544649310850996,5
Merchant 10,15,Very Good (740-799),4373.588335407151,45.44051996692467,83.43078575813384,0.5446493108509958,5
Merchant 10,16,Exceptional (800-850),2869.3345081727794,45.46612908738071,83.43078575813382,0.5449562613396354,6
Merchant 10,16,Fair (580-669),5679.328659033681,45.466129087380715,83.43078575813384,0.5449562613396354,6
Merchant 10,16,Good (670-739),7137.275591757807,45.466129087380715,83.43078575813382,0.5449562613396355,6
Merchant 10,16,Poor (300-579),2908.590436856021,45.46612908738073,83.43078575813382,0.5449562613396357,6
Merchant 10,16,Very Good (740-799),5200.041157668517,45.46612908738071,83.43078575813384,0.5449562613396354,6
Merchant 10,17,Exceptional (800-850),3411.536796187288,43.35372989777115,83.43078575813384,0.5196370800516464,7
Merchant 10,17,Fair (580-669),6752.520015616009,43.353729897771146,83.43078575813382,0.5196370800516464,7
Merchant 10,17,Good (670-739),8485.96712459186,43.353729897771146,83.43078575813384,0.5196370800516463,7
Merchant 10,17,Poor (300-579),3458.210700812185,43.35372989777114,83.43078575813382,0.5196370800516463,7
Merchant 10,17,Very Good (740-799),6182.664203335282,43.35372989777113,83.43078575813382,0.5196370800516462,7
Merchant 10,18,Exceptional (800-850),4056.19605472608,45.01286847315147,83.43078575813384,0.5395234872130289,8
Merchant 10,18,Fair (580-669),8028.506413124704,45.012868473151485,83.43078575813384,0.539523487213029,8
Merchant 10,18,Good (670-739),10089.513444431592,45.01286847315147,83.43078575813382,0.5395234872130289,8
Merchant 10,18,Poor (300-579),4111.689669219628,45.012868473151485,83.43078575813382,0.5395234872130291,8
Merchant 10,18,Very Good (740-799),7350.96809663371,45.01286847315147,83.43078575813382,0.5395234872130289,8
Merchant 10,19,Exceptional (800-850),4822.6730114014545,46.16378673150486,83.43078575813382,0.5533183741710627,9
Merchant 10,19,Fair (580-669),9545.608909935872,46.163786731504864,83.43078575813382,0.5533183741710628,9
Merchant 10,19,Good (670-739),11996.073052222899,46.16378673150488,83.43078575813382,0.5533183741710629,9
Merchant 10,19,Poor (300-579),4888.652947605801,46.163786731504864,83.43078575813382,0.5533183741710628,9
Merchant 10,19,Very Good (740-799),8740.039921394427,46.163786731504864,83.43078575813382,0.5533183741710628,9
Merchant 10,20,Exceptional (800-850),5733.986883548366,46.199640833365535,83.43078575813384,0.5537481208351371,10
Merchant 10,20,Fair (580-669),11349.389883090798,46.19964083336554,83.43078575813384,0.5537481208351372,10
Merchant 10,20,Good (670-739),14262.904694744231,46.199640833365535,83.43078575813384,0.5537481208351371,10
Merchant 10,20,Poor (300-579),5812.434683736905,46.199640833365535,83.43078575813384,0.5537481208351371,10
Merchant 10,20,Very Good (740-799),10391.596973812118,46.199640833365535,83.43078575813382,0.5537481208351372,10
Merchant 10,21,Exceptional (800-850),6817.506702812985,44.11177721830795,83.43078575813384,0.5287230225325716,11
Merchant 10,21,Fair (580-669),13494.02138027349,44.11177721830795,83.43078575813382,0.5287230225325716,11
Merchant 10,21,Good (670-739),16958.086987779803,44.11177721830795,83.43078575813382,0.5287230225325716,11
Merchant 10,21,Poor (300-579),6910.778350353856,44.11177721830795,83.43078575813382,0.5287230225325716,11
Merchant 10,21,Very Good (740-799),12355.239637041923,44.11177721830796,83.43078575813382,0.5287230225325718,11
Merchant 2,2,Exceptional (800-850),5464.0,-140.5624799279749,113.86530014641288,-1.234462823592733,0
Merchant 2,2,Fair (580-669),3079.0,223.29881021378333,69.8148749594024,3.1984417410133927,0
Merchant 2,2,Good (670-739),4968.0,97.83170976626175,83.5829307568438,1.1704747474202593,0
Merchant 2,2,Poor (300-579),1336.0,181.9210970939043,49.70059880239521,3.660340146347231,0
Merchant 2,2,Very Good (740-799),7243.0,-13.197516889782857,100.7082700538451,-0.13104700222460994,0
Merchant 2,3,Exceptional (800-850),6812.0,-143.70897549543992,113.96946564885496,-1.2609427856599216,0
Merchant 2,3,Fair (580-669),3809.0,229.65618461432055,70.02100288789708,3.279818556469375,0
Merchant 2,3,Good (670-739),6339.0,103.1758903260546,84.83199242782773,1.2162379707612463,0
Merchant 2,3,Poor (300-579),1637.0,191.39958825001096,51.63714111178986,3.7066263570953266,0
Merchant 2,3,Very Good (740-799),9122.0,-16.313323143599554,98.89169041876781,-0.1649615157200669,0
Merchant 2,4,Exceptional (800-850),4697.0,-134.70190693206558,114.81158186076219,-1.1732431933167282,0
Merchant 2,4,Fair (580-669),2759.0,219.53604695420867,68.70605291772381,3.1952941208412207,0
Merchant 2,4,Good (670-739),4571.0,98.03535877996744,84.10413476263399,1.1656425579628322,0
Merchant 2,4,Poor (300-579),1154.0,179.38286639199293,50.61525129982669,3.5440477284088314,0
Merchant 2,4,Very Good (740-799),6133.0,-11.954474672774266,99.28256970487527,-0.12040859446234943,0
Merchant 2,5,Exceptional (800-850),5624.0,-137.35952569035348,115.42318634423897,-1.1900514103006254,0
Merchant 2,5,Fair (580-669),3174.0,250.2240010778592,70.66162570888469,3.5411582817064615,0
Merchant 2,5,Good (670-739),5169.0,116.95712469747212,83.94080092861289,1.3933286721547706,0
Merchant 2,5,Poor (300-579),1420.0,197.70846519483248,50.61971830985915,3.9057598855963014,0
Merchant 2,5,Very Good (740-799),7360.0,-6.738430175784325,98.46739130434783,-0.0684331136077004,0
Merchant 2,6,Exceptional (800-850),5941.0,-132.47902885693748,113.33445547887561,-1.1689210337418545,0
Merchant 2,6,Fair (580-669),3216.0,250.10656860102733,69.57711442786069,3.594667164019056,0
Merchant 2,6,Good (670-739),5443.0,107.42242665892861,85.64210913099394,1.2543178554211056,0
Merchant 2,6,Poor (300-579),1451.0,203.74794870646315,50.86147484493453,4.00593866630187,0
Merchant 2,6,Very Good (740-799),7426.0,-10.98579479518847,100.62617829248586,-0.1091743220462624,0
Merchant 2,7,Exceptional (800-850),7673.0,-132.902937340989,115.40336243972371,-1.151638345116725,0
Merchant 2,7,Fair (580-669),4199.0,247.0852976131255,69.94760657299356,3.532433913307392,0
Merchant 2,7,Good (670-739),6938.0,105.9055575356864,84.35428077255693,1.2554852766896065,0
Merchant 2,7,Poor (300-579),1772.0,210.81216171192204,49.949209932279906,4.220530454790712,0
Merchant 2,7,Very Good (740-799),9748.0,-10.937023295809029,98.7669265490357,-0.1107356852941964,0
Merchant 2,8,Exceptional (800-850),5321.0,-125.59348806150598,113.61022364217253,-1.1054769899676988,0
Merchant 2,8,Fair (580-669),2885.0,228.53629861007033,70.08665511265164,3.2607676631555536,0
Merchant 2,8,Good (670-739),4900.0,94.91059986300213,84.0,1.1298880936071682,0
Merchant 2,8,Poor (300-579),1242.0,180.53505856717203,50.48309178743961,3.5761490070243647,0
Merchant 2,8,Very Good (740-799),6658.0,-13.557355221960217,99.11384800240313,-0.1367856812665724,0
Merchant 2,9,Exceptional (800-850),6176.0,-127.12717504447325,118.51683937823834,-1.0726507364810465,0
Merchant 2,9,Fair (580-669),3420.0,248.73368870827244,68.49415204678363,3.6314587636383853,0
Merchant 2,9,Good (670-739),5623.0,112.41082773756658,83.31139960874978,1.3492850710163875,0
Merchant 2,9,Poor (300-579),1505.0,221.16556226756077,49.93355481727575,4.429197221725602,0
Merchant 2,9,Very Good (740-799),7959.0,-5.472058525822592,98.85538384219123,-0.055354178125067696,0
Merchant 2,10,Exceptional (800-850),6290.0,-132.56871914627106,114.30842607313195,-1.1597458184006189,0
Merchant 2,10,Fair (580-669),3529.0,249.01511871280837,70.98611504675546,3.507941215670036,0
Merchant 2,10,Good (670-739),5870.0,110.39909522981684,84.603066439523,1.3049065462507043,0
Merchant 2,10,Poor (300-579),1537.0,210.32715637912773,50.201691607026675,4.189642811751158,0
Merchant 2,10,Very Good (740-799),8262.0,-8.086006756056145,97.3529411764706,-0.08305867966945889,0
Merchant 2,11,Exceptional (800-850),7806.0,-123.98738622184612,115.56238790673841,-1.0729043287155582,1
Merchant 2,11,Fair (580-669),4498.0,234.54506072221812,68.603823921743,3.4188336351303943,1
Merchant 2,11,Good (670-739),7383.0,103.04873095276557,84.1053772179331,1.2252335624837236,1
Merchant 2,11,Poor (300-579),1904.0,205.4865115551507,50.58298319327731,4.062364427380407,1
Merchant 2,11,Very Good (740-799),10519.0,-7.190874526169051,97.66897994105904,-0.0736249577963093,1
Merchant 2,12,Exceptional (800-850),5518.0,-99.95963253203458,114.99818774918448,-0.8692278938347309,2
Merchant 2,12,Fair (580-669),3055.0,185.34422192402576,68.50409165302783,2.705593453640571,2
Merchant 2,12,Good (670-739),4994.0,72.6746306476697,83.81257509010813,0.8671089102027487,2
Merchant 2,12,Poor (300-579),1338.0,155.93956765438222,51.285500747384155,3.040617043450356,2
Merchant 2,12,Very Good (740-799),6916.0,-15.570431497946828,99.58646616541354,-0.15635087876382997,2
Merchant 2,13,Exceptional (800-850),6647.0,-95.225053853533,115.10907176169701,-0.8272593323545461,3
Merchant 2,13,Fair (580-669),3732.0,206.02316722993322,69.35691318327974,2.9704777472651474,3
Merchant 2,13,Good (670-739),6118.0,94.23255399414333,82.8309905197777,1.1376485226461617,3
Merchant 2,13,Poor (300-579),1622.0,180.77258231320337,49.870530209617755,3.624837786030608,3
Merchant 2,13,Very Good (740-799),8237.0,3.4443833719984447,100.6288697341265,0.03422858053656885,3
Merchant 2,14,Exceptional (800-850),6864.5433566831425,-87.25487279536891,114.95342643539861,-0.7590454282317918,4
Merchant 2,14,Fair (580-669),3872.3333188341676,180.67681020019845,69.55966630395356,2.597436413951418,4
Merchant 2,14,Good (670-739),6368.934880072532,84.96389437934414,84.10430938579543,1.0102204631347211,4
Merchant 2,14,Poor (300-579),1673.201402312509,166.94852712399788,50.47215090969974,3.307735535636023,4
Merchant 2,14,Very Good (740-799),8870.241585076188,1.3688509823025603,99.08864547042884,0.013814408056582713,4
Merchant 2,15,Exceptional (800-850),7201.377545539709,-75.60817993778689,114.95342643539863,-0.657728806198544,5
Merchant 2,15,Fair (580-669),4062.343663974154,165.3355253221328,69.55966630395358,2.3768878447413657,5
Merchant 2,15,Good (670-739),6681.450207420699,79.20436072100016,84.10430938579542,0.9417396242763415,5
Merchant 2,15,Poor (300-579),1755.3032127108515,157.53329463069014,50.47215090969974,3.1211924158440287,5
Merchant 2,15,Very Good (740-799),9305.492769900022,4.7146000840592315,99.08864547042884,0.04757961986135148,5
Merchant 2,16,Exceptional (800-850),7554.739748699249,-58.26150133666179,114.95342643539861,-0.5068270093662978,6
Merchant 2,16,Fair (580-669),4261.677568913243,147.60723909472813,69.55966630395356,2.1220233928341687,6
Merchant 2,16,Good (670-739),7009.300254257537,73.36339561705698,84.10430938579542,0.8722905657608016,6
Merchant 2,16,Poor (300-579),1841.4336518572748,145.5837280646994,50.47215090969974,2.8844367723730415,6
Merchant 2,16,Very Good (740-799),9762.10116265033,9.54200053779098,99.08864547042884,0.09629761808217079,6
Merchant 2,17,Exceptional (800-850),7925.440974265565,-45.42162803483818,114.95342643539861,-0.3951307015660309,7
Merchant 2,17,Fair (580-669),4470.792528569746,129.1607224895619,69.55966630395356,1.856833555313085,7
Merchant 2,17,Good (670-739),7353.237475266764,66.0375359077745,84.1043093857954,0.7851861146003031,7
Merchant 2,17,Poor (300-579),1931.7903993097705,131.10739490159642,50.47215090969974,2.5976185389079625,7
Merchant 2,17,Very Good (740-799),10241.114733663138,11.962092599076747,99.08864547042884,0.12072112341717912,7
Merchant 2,18,Exceptional (800-850),8314.332025452286,-31.491275978907588,114.95342643539861,-0.27394812799777674,8
Merchant 2,18,Fair (580-669),4690.168486540884,111.84937959545722,69.55966630395356,1.6079631421276677,8
Merchant 2,18,Good (670-739),7714.051247101974,60.17122993138202,84.10430938579542,0.7154357531832309,8
Merchant 2,18,Poor (300-579),2026.580834504401,116.81721327647274,50.47215090969974,2.3144885084345157,8
Merchant 2,18,Very Good (740-799),10743.63287581196,15.446612524181795,99.08864547042883,0.1558868067158265,8
Merchant 2,19,Exceptional (800-850),8722.305453276998,-16.132972328059573,114.95342643539861,-0.1403435532835201,9
Merchant 2,19,Fair (580-669),4920.308936630192,93.03054260887659,69.55966630395358,1.3374207720083469,9
Merchant 2,19,Good (670-739),8092.569680099542,53.85916995059271,84.10430938579542,0.6403853779184484,9
Merchant 2,19,Poor (300-579),2126.0225127156646,100.21196811897049,50.47215090969974,1.98549034096567,9
Merchant 2,19,Very Good (740-799),11270.808927744629,19.222578842819342,99.08864547042886,0.19399375934103327,9
Merchant 2,20,Exceptional (800-850),9150.29760507154,4.006107086878451,114.95342643539861,0.03484982754411239,10
Merchant 2,20,Fair (580-669),5161.7420784254155,72.15573570748316,69.55966630395356,1.0373214758130898,10
Merchant 2,20,Good (670-739),8489.661518889916,47.21771280613808,84.10430938579542,0.5614184713121584,10
Merchant 2,20,Poor (300-579),2230.343664371613,78.4653092234392,50.47215090969974,1.5546258245229596,10
Merchant 2,20,Very Good (740-799),11823.852820932092,25.200660155727093,99.08864547042884,0.25432439848264715,10
Merchant 2,21,Exceptional (800-850),9599.290773510016,18.913773002907615,114.95342643539861,0.16453422563734327,11
Merchant 2,21,Fair (580-669),5415.022029579124,50.767941545301476,69.55966630395358,0.7298473992595328,11
Merchant 2,21,Good (670-739),8906.23813626943,39.16043357247664,84.10430938579542,0.4656174440817719,11
Merchant 2,21,Poor (300-579),2339.783718869716,54.62503729060022,50.47215090969974,1.0822807490081103,11
Merchant 2,21,Very Good (740-799),12404.033856604427,28.846861892383075,99.08864547042886,0.2911217703646164,11
Merchant 3,4,Exceptional (800-850),2538.0,-83.47270606043544,112.61623325453112,-0.7412137988292812,0
Merchant 3,4,Fair (580-669),3606.0,231.51616230599313,70.63505268996117,3.2776384173193485,0
Merchant 3,4,Good (670-739),4530.0,115.41312328218824,84.13907284768212,1.371694735585236,0
Merchant 3,4,Poor (300-579),1629.0,194.56210266203675,50.56476365868631,3.8477803233757175,0
Merchant 3,4,Very Good (740-799),3944.0,10.803694137914093,99.74137931034483,0.10831707173708166,0
Merchant 3,5,Exceptional (800-850),3133.0,-83.95205755804824,115.24098308330673,-0.7284913345225458,0
Merchant 3,5,Fair (580-669),4236.0,242.15614662386974,69.21388101983003,3.498664473886259,0
Merchant 3,5,Good (670-739),5312.0,117.32937373182578,84.85692771084338,1.3826728930327858,0
Merchant 3,5,Poor (300-579),1910.0,216.4351407275671,51.15706806282723,4.230796426053148,0
Merchant 3,5,Very Good (740-799),4749.0,7.255007527911202,98.96188671299221,0.07331112783805413,0
Merchant 3,6,Exceptional (800-850),3238.0,-78.03855823489003,115.03705991352687,-0.6783775445369645,0
Merchant 3,6,Fair (580-669),4344.0,248.67769272869228,69.58333333333333,3.5738111529871945,0
